"REF_DATE","GEO","DGUID","Seasonal adjustment","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1998-04","Canada","","Unadjusted","Of which: consumer debt ","Dollars","81","millions","6","v1001757404","1.2.29","3837","","","","0"
"1998-04","Canada","","Unadjusted","Debt service ratio","Ratio","270","units","0","v1001696841","1.2.22","12.34","","","","2"
"1998-04","Canada","","Unadjusted","Mortgage debt service ratio","Ratio","270","units","0","v1001696842","1.2.23","5.77","","","","2"
"1998-04","Canada","","Unadjusted","Non-mortgage debt service ratio","Ratio","270","units","0","v1001696843","1.2.24","6.57","","","","2"
"1998-04","Canada","","Unadjusted","Debt service ratio, interest only","Ratio","270","units","0","v1001696844","1.2.25","8.33","","","","2"
"1998-04","Canada","","Unadjusted","Mortgage debt service ratio, interest only","Ratio","270","units","0","v1001696845","1.2.26","4.90","","","","2"
"1998-04","Canada","","Unadjusted","Non-mortgage debt service ratio, interest only","Ratio","270","units","0","v1001696846","1.2.27","3.43","","","","2"
"1998-04","Canada","","Unadjusted","Of which: consumer debt service ratio, interest only","Ratio","270","units","0","v1001696847","1.2.28","2.81","","","","2"
"1998-07","Canada","","Seasonally adjusted at annual rates","Household income","Dollars","81","millions","6","v1001696792","1.1.1","810304","","","","0"
"1998-07","Canada","","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","482644","","","","0"
"1998-07","Canada","","Seasonally adjusted at annual rates","Net mixed income","Dollars","81","millions","6","v1001696794","1.1.3","94436","","","","0"
"1998-07","Canada","","Seasonally adjusted at annual rates","Property income received","Dollars","81","millions","6","v1001696795","1.1.4","105972","","","","0"
"1998-07","Canada","","Seasonally adjusted at annual rates","Current transfers received","Dollars","81","millions","6","v1001696796","1.1.5","127252","","","","0"
"1998-07","Canada","","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","815228","","","","0"
"1998-07","Canada","","Seasonally adjusted at annual rates","Property income paid","Dollars","81","millions","6","v1001696798","1.1.7","37680","","","","0"
"1998-07","Canada","","Seasonally adjusted at annual rates","Current transfers paid","Dollars","81","millions","6","v1001696799","1.1.8","249232","","","","0"
"1998-07","Canada","","Seasonally adjusted at annual rates","Household final consumption expenditure","Dollars","81","millions","6","v1001696800","1.1.9","528316","","","","0"
"1998-07","Canada","","Seasonally adjusted at annual rates","Disposable income ","Dollars","81","millions","6","v1001696801","1.1.10","523392","","","","0"
"1998-07","Canada","","Seasonally adjusted at annual rates","Plus: Interest paid","Dollars","81","millions","6","v1001696802","1.1.11","47112","","","","0"
"1998-07","Canada","","Seasonally adjusted at annual rates","Equals: disposable income before payment of interest","Dollars","81","millions","6","v1001696803","1.1.12","570504","","","","0"
"1998-07","Canada","","Seasonally adjusted at annual rates","Total debt payments","Dollars","81","millions","6","v1001696804","1.1.13","69832","","","","0"
"1998-07","Canada","","Seasonally adjusted at annual rates","Mortgage debt payments","Dollars","81","millions","6","v1001696805","1.1.14","32584","","","","0"
"1998-07","Canada","","Seasonally adjusted at annual rates","Non-mortgage debt payments","Dollars","81","millions","6","v1001696806","1.1.15","37248","","","","0"
"1998-07","Canada","","Seasonally adjusted at annual rates","Total obligated payments of principal","Dollars","81","millions","6","v1001696807","1.1.16","22720","","","","0"
"1998-07","Canada","","Seasonally adjusted at annual rates","Obligated mortgage principal payments","Dollars","81","millions","6","v1001696808","1.1.17","4812","","","","0"
"1998-07","Canada","","Seasonally adjusted at annual rates","Obligated non-mortgage principal payments","Dollars","81","millions","6","v1001696809","1.1.18","17908","","","","0"
"1998-07","Canada","","Seasonally adjusted at annual rates","Total interest paid","Dollars","81","millions","6","v1001696810","1.1.19","47112","","","","0"
"1998-07","Canada","","Seasonally adjusted at annual rates","Mortgage interest paid","Dollars","81","millions","6","v1001696811","1.1.20","27772","","","","0"
"1998-07","Canada","","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","19340","","","","0"
"1998-07","Canada","","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","15812","","","","0"
"1998-07","Canada","","Seasonally adjusted at annual rates","Debt service ratio","Ratio","270","units","0","v1001696813","1.1.22","12.24","","","","2"
"1998-07","Canada","","Seasonally adjusted at annual rates","Mortgage debt service ratio","Ratio","270","units","0","v1001696814","1.1.23","5.71","","","","2"
"1998-07","Canada","","Seasonally adjusted at annual rates","Non-mortgage debt service ratio","Ratio","270","units","0","v1001696815","1.1.24","6.53","","","","2"
"1998-07","Canada","","Seasonally adjusted at annual rates","Debt service ratio, interest only","Ratio","270","units","0","v1001696816","1.1.25","8.26","","","","2"
"1998-07","Canada","","Seasonally adjusted at annual rates","Mortgage debt service ratio, interest only","Ratio","270","units","0","v1001696817","1.1.26","4.87","","","","2"
"1998-07","Canada","","Seasonally adjusted at annual rates","Non-mortgage debt service ratio, interest only","Ratio","270","units","0","v1001696818","1.1.27","3.39","","","","2"
"1998-07","Canada","","Seasonally adjusted at annual rates","Of which: consumer debt service ratio, interest only","Ratio","270","units","0","v1001696819","1.1.28","2.77","","","","2"
"1998-07","Canada","","Unadjusted","Household income","Dollars","81","millions","6","v1001696820","1.2.1","206682","","","","0"
"1998-07","Canada","","Unadjusted","Compensation of employees","Dollars","81","millions","6","v1001696821","1.2.2","121999","","","","0"
"1998-07","Canada","","Unadjusted","Net mixed income","Dollars","81","millions","6","v1001696822","1.2.3","27422","","","","0"
"1998-07","Canada","","Unadjusted","Property income received","Dollars","81","millions","6","v1001696823","1.2.4","26127","","","","0"
"1998-07","Canada","","Unadjusted","Current transfers received","Dollars","81","millions","6","v1001696824","1.2.5","31134","","","","0"
"1998-07","Canada","","Unadjusted","Household outlays","Dollars","81","millions","6","v1001696825","1.2.6","204026","","","","0"
"1998-07","Canada","","Unadjusted","Property income paid","Dollars","81","millions","6","v1001696826","1.2.7","9524","","","","0"
"1998-07","Canada","","Unadjusted","Current transfers paid","Dollars","81","millions","6","v1001696827","1.2.8","62918","","","","0"
"1998-07","Canada","","Unadjusted","Household final consumption expenditure","Dollars","81","millions","6","v1001696828","1.2.9","131584","","","","0"
"1998-07","Canada","","Unadjusted","Disposable income ","Dollars","81","millions","6","v1001696829","1.2.10","134240","","","","0"
"1998-07","Canada","","Unadjusted","Plus: Interest paid","Dollars","81","millions","6","v1001696830","1.2.11","11865","","","","0"
"1998-07","Canada","","Unadjusted","Equals: disposable income before payment of interest","Dollars","81","millions","6","v1001696831","1.2.12","146105","","","","0"
"1998-07","Canada","","Unadjusted","Total debt payments","Dollars","81","millions","6","v1001696832","1.2.13","17476","","","","0"
"1998-07","Canada","","Unadjusted","Mortgage debt payments","Dollars","81","millions","6","v1001696833","1.2.14","8168","","","","0"
"1998-07","Canada","","Unadjusted","Non-mortgage debt payments","Dollars","81","millions","6","v1001696834","1.2.15","9308","","","","0"
"1998-07","Canada","","Unadjusted","Total obligated payments of principal","Dollars","81","millions","6","v1001696835","1.2.16","5611","","","","0"
"1998-07","Canada","","Unadjusted","Obligated mortgage principal payments","Dollars","81","millions","6","v1001696836","1.2.17","1154","","","","0"
"1998-07","Canada","","Unadjusted","Obligated non-mortgage principal payments","Dollars","81","millions","6","v1001696837","1.2.18","4457","","","","0"
"1998-07","Canada","","Unadjusted","Total interest paid","Dollars","81","millions","6","v1001696838","1.2.19","11865","","","","0"
"1998-07","Canada","","Unadjusted","Mortgage interest paid","Dollars","81","millions","6","v1001696839","1.2.20","7014","","","","0"
"1998-07","Canada","","Unadjusted","Non-mortgage interest paid","Dollars","81","millions","6","v1001696840","1.2.21","4851","","","","0"
"1998-07","Canada","","Unadjusted","Of which: consumer debt ","Dollars","81","millions","6","v1001757404","1.2.29","3973","","","","0"
"1998-07","Canada","","Unadjusted","Debt service ratio","Ratio","270","units","0","v1001696841","1.2.22","11.96","","","","2"
"1998-07","Canada","","Unadjusted","Mortgage debt service ratio","Ratio","270","units","0","v1001696842","1.2.23","5.59","","","","2"
"1998-07","Canada","","Unadjusted","Non-mortgage debt service ratio","Ratio","270","units","0","v1001696843","1.2.24","6.37","","","","2"
"1998-07","Canada","","Unadjusted","Debt service ratio, interest only","Ratio","270","units","0","v1001696844","1.2.25","8.12","","","","2"
"1998-07","Canada","","Unadjusted","Mortgage debt service ratio, interest only","Ratio","270","units","0","v1001696845","1.2.26","4.80","","","","2"
"1998-07","Canada","","Unadjusted","Non-mortgage debt service ratio, interest only","Ratio","270","units","0","v1001696846","1.2.27","3.32","","","","2"
"1998-07","Canada","","Unadjusted","Of which: consumer debt service ratio, interest only","Ratio","270","units","0","v1001696847","1.2.28","2.72","","","","2"
"1998-10","Canada","","Seasonally adjusted at annual rates","Household income","Dollars","81","millions","6","v1001696792","1.1.1","824148","","","","0"
"1998-10","Canada","","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","490048","","","","0"
"1998-10","Canada","","Seasonally adjusted at annual rates","Net mixed income","Dollars","81","millions","6","v1001696794","1.1.3","95928","","","","0"
"1998-10","Canada","","Seasonally adjusted at annual rates","Property income received","Dollars","81","millions","6","v1001696795","1.1.4","109056","","","","0"
"1998-10","Canada","","Seasonally adjusted at annual rates","Current transfers received","Dollars","81","millions","6","v1001696796","1.1.5","129116","","","","0"
"1998-10","Canada","","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","823716","","","","0"
"1998-10","Canada","","Seasonally adjusted at annual rates","Property income paid","Dollars","81","millions","6","v1001696798","1.1.7","38608","","","","0"
"1998-10","Canada","","Seasonally adjusted at annual rates","Current transfers paid","Dollars","81","millions","6","v1001696799","1.1.8","253572","","","","0"
"1998-10","Canada","","Seasonally adjusted at annual rates","Household final consumption expenditure","Dollars","81","millions","6","v1001696800","1.1.9","531536","","","","0"
"1998-10","Canada","","Seasonally adjusted at annual rates","Disposable income ","Dollars","81","millions","6","v1001696801","1.1.10","531968","","","","0"
"1998-10","Canada","","Seasonally adjusted at annual rates","Plus: Interest paid","Dollars","81","millions","6","v1001696802","1.1.11","47972","","","","0"
"1998-10","Canada","","Seasonally adjusted at annual rates","Equals: disposable income before payment of interest","Dollars","81","millions","6","v1001696803","1.1.12","579940","","","","0"
"1998-10","Canada","","Seasonally adjusted at annual rates","Total debt payments","Dollars","81","millions","6","v1001696804","1.1.13","70592","","","","0"
"1998-10","Canada","","Seasonally adjusted at annual rates","Mortgage debt payments","Dollars","81","millions","6","v1001696805","1.1.14","32592","","","","0"
"1998-10","Canada","","Seasonally adjusted at annual rates","Non-mortgage debt payments","Dollars","81","millions","6","v1001696806","1.1.15","38000","","","","0"
"1998-10","Canada","","Seasonally adjusted at annual rates","Total obligated payments of principal","Dollars","81","millions","6","v1001696807","1.1.16","22620","","","","0"
"1998-10","Canada","","Seasonally adjusted at annual rates","Obligated mortgage principal payments","Dollars","81","millions","6","v1001696808","1.1.17","4588","","","","0"
"1998-10","Canada","","Seasonally adjusted at annual rates","Obligated non-mortgage principal payments","Dollars","81","millions","6","v1001696809","1.1.18","18032","","","","0"
"1998-10","Canada","","Seasonally adjusted at annual rates","Total interest paid","Dollars","81","millions","6","v1001696810","1.1.19","47972","","","","0"
